Total Population by sex (thousands),,,,,,,,,,,,,,,,,,
ISO 3166-1 numeric code,Location,Sex,Note,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020
643,               Russian Federation,Female,,   58 223,   62 194,   66 184,   69 178,   70 743,   72 483,   74 356,   76 587,   78 471,   78 698,   77 902,   76 821,   76 938,   77 814,   78 294
643,               Russian Federation,Male,,   44 576,   49 162,   53 688,   57 326,   59 405,   61 322,   63 697,   66 370,   69 061,   69 530,   68 503,   66 851,   66 541,   67 171,   67 640
703,               Slovakia,Both sexes combined,,   3 437,   3 815,   4 140,   4 383,   4 539,   4 753,   4 997,   5 167,   5 288,   5 375,   5 399,   5 399,   5 404,   5 436,   5 460
703,               Slovakia,Female,,   1 771,   1 944,   2 097,   2 217,   2 300,   2 413,   2 542,   2 636,   2 707,   2 760,   2 778,   2 781,   2 783,   2 794,   2 801
703,               Slovakia,Male,,   1 666,   1 871,   2 044,   2 167,   2 239,   2 339,   2 455,   2 530,   2 581,   2 616,   2 622,   2 617,   2 621,   2 641,   2 658
804,               Ukraine,Both sexes combined,19,   37 298,   40 019,   42 665,   45 265,   47 089,   48 756,   49 966,   50 919,   51 463,   50 904,   48 838,   46 891,   45 792,   44 922,   43 734
804,               Ukraine,Female,19,   21 289,   22 500,   23 632,   24 869,   25 677,   26 471,   27 019,   27 409,   27 530,   27 172,   26 104,   25 141,   24 655,   24 140,   23 471
804,               Ukraine,Male,19,   16 009,   17 520,   19 033,   20 396,   21 412,   22 285,   22 947,   23 510,   23 933,   23 732,   22 734,   21 750,   21 137,   20 782,   20 263
924,            Northern Europe,Both sexes combined,,   78 007,   79 447,   81 727,   84 782,   87 251,   88 912,   89 798,   90 611,   92 036,   93 177,   94 454,   96 307,   100 398,   103 519,   106 261
924,            Northern Europe,Female,,   40 424,   41 109,   42 172,   43 590,   44 804,   45 600,   46 069,   46 529,   47 247,   47 832,   48 404,   49 180,   51 115,   52 535,   53 774
924,            Northern Europe,Male,,   37 583,   38 338,   39 555,   41 192,   42 448,   43 312,   43 730,   44 083,   44 789,   45 345,   46 050,   47 127,   49 283,   50 984,   52 487
830,               Channel Islands,Both sexes combined,20,    102,    106,    109,    115,    121,    126,    128,    134,    141,    143,    148,    152,    160,    165,    174
830,               Channel Islands,Female,20,    53,    55,    56,    59,    62,    65,    66,    69,    72,    74,    76,    77,    81,    84,    88
830,               Channel Islands,Male,20,    49,    51,    53,    56,    59,    61,    62,    65,    68,    70,    72,    74,    79,    82,    86
208,               Denmark,Both sexes combined,21,   4 268,   4 441,   4 581,   4 760,   4 931,   5 063,   5 124,   5 114,   5 141,   5 233,   5 341,   5 422,   5 555,   5 689,   5 792
208,               Denmark,Female,21,   2 151,   2 237,   2 308,   2 400,   2 482,   2 555,   2 593,   2 593,   2 605,   2 648,   2 698,   2 736,   2 799,   2 860,   2 913
208,               Denmark,Male,21,   2 117,   2 204,   2 273,   2 360,   2 449,   2 508,   2 531,   2 521,   2 536,   2 585,   2 643,   2 685,   2 756,   2 829,   2 879
233,               Estonia,Both sexes combined,,   1 101,   1 159,   1 217,   1 290,   1 360,   1 422,   1 474,   1 522,   1 565,   1 433,   1 399,   1 356,   1 332,   1 315,   1 327
233,               Estonia,Female,,    631,    655,    680,    709,    738,    767,    792,    814,    833,    770,    747,    726,    712,    700,    698
233,               Estonia,Male,,    470,    504,    537,    581,    622,    655,    683,    708,    732,    663,    653,    630,    620,    615,    628
234,               Faroe Islands,Both sexes combined,,    32,    32,    35,    37,    39,    41,    43,    45,    47,    46,    47,    48,    48,    48,    49
246,               Finland,Both sexes combined,22,   4 008,   4 238,   4 435,   4 569,   4 612,   4 719,   4 788,   4 911,   4 996,   5 119,   5 188,   5 259,   5 366,   5 481,   5 541
246,               Finland,Female,22,   2 093,   2 206,   2 299,   2 362,   2 385,   2 437,   2 473,   2 533,   2 572,   2 626,   2 655,   2 685,   2 732,   2 784,   2 808
246,               Finland,Male,22,   1 915,   2 033,   2 136,   2 206,   2 228,   2 281,   2 315,   2 378,   2 425,   2 493,   2 533,   2 574,   2 633,   2 698,   2 732
352,               Iceland,Both sexes combined,,    143,    158,    176,    192,    204,    218,    228,    242,    255,    268,    280,    295,    320,    330,    341
352,               Iceland,Female,,    71,    78,    87,    95,    101,    108,    113,    120,    127,    133,    140,    147,    159,    165,    170
352,               Iceland,Male,,    71,    79,    89,    97,    103,    110,    115,    121,    128,    134,    140,    148,    161,    166,    171
372,               Ireland,Both sexes combined,,   2 913,   2 873,   2 791,   2 824,   2 908,   3 137,   3 385,   3 511,   3 511,   3 592,   3 783,   4 141,   4 554,   4 652,   4 938
372,               Ireland,Female,,   1 431,   1 419,   1 388,   1 406,   1 449,   1 562,   1 685,   1 756,   1 764,   1 808,   1 903,   2 074,   2 291,   2 350,   2 486
372,               Ireland,Male,,   1 482,   1 454,   1 403,   1 418,   1 460,   1 575,   1 699,   1 755,   1 747,   1 784,   1 880,   2 067,   2 263,   2 303,   2 451
833,               Isle of Man,Both sexes combined,,    55,    52,    48,    50,    55,    59,    64,    64,    70,    72,    77,    80,    85,    83,    85
428,               Latvia,Both sexes combined,,   1 927,   2 002,   2 130,   2 267,   2 378,   2 469,   2 521,   2 581,   2 664,   2 508,   2 384,   2 252,   2 119,   1 998,   1 886
428,               Latvia,Female,,   1 093,   1 126,   1 190,   1 245,   1 289,   1 332,   1 359,   1 389,   1 423,   1 353,   1 289,   1 219,   1 149,   1 082,   1 017
428,               Latvia,Male,,    833,    875,    940,   1 022,   1 089,   1 137,   1 162,   1 192,   1 241,   1 156,   1 096,   1 032,    970,    916,    869
440,               Lithuania,Both sexes combined,,   2 567,   2 629,   2 770,   2 966,   3 137,   3 299,   3 431,   3 562,   3 696,   3 627,   3 502,   3 344,   3 124,   2 932,   2 722
440,               Lithuania,Female,,   1 409,   1 429,   1 493,   1 584,   1 665,   1 746,   1 814,   1 880,   1 947,   1 918,   1 863,   1 791,   1 686,   1 582,   1 462
440,               Lithuania,Male,,   1 158,   1 200,   1 277,   1 382,   1 471,   1 553,   1 617,   1 682,   1 749,   1 709,   1 639,   1 554,   1 438,   1 350,   1 260
578,               Norway,Both sexes combined,23,   3 265,   3 430,   3 583,   3 724,   3 876,   4 008,   4 086,   4 153,   4 247,   4 367,   4 499,   4 632,   4 886,   5 200,   5 421
578,               Norway,Female,23,   1 647,   1 724,   1 798,   1 870,   1 949,   2 017,   2 061,   2 100,   2 147,   2 207,   2 270,   2 334,   2 443,   2 582,   2 681
578,               Norway,Male,23,   1 618,   1 707,   1 784,   1 855,   1 927,   1 991,   2 025,   2 053,   2 100,   2 160,   2 229,   2 298,   2 442,   2 618,   2 740
752,               Sweden,Both sexes combined,,   7 010,   7 263,   7 483,   7 746,   8 055,   8 197,   8 316,   8 358,   8 567,   8 836,   8 882,   9 039,   9 390,   9 765,   10 099
752,               Sweden,Female,,   3 520,   3 641,   3 750,   3 878,   4 033,   4 122,   4 197,   4 231,   4 335,   4 470,   4 489,   4 557,   4 713,   4 884,   5 040
752,               Sweden,Male,,   3 490,   3 621,   3 732,   3 868,   4 022,   4 075,   4 119,   4 127,   4 232,   4 366,   4 392,   4 482,   4 677,   4 881,   5 059
826,               United Kingdom,Both sexes combined,24,   50 616,   51 064,   52 371,   54 241,   55 573,   56 152,   56 209,   56 414,   57 134,   57 932,   58 923,   60 288,   63 460,   65 860,   67 886
826,               United Kingdom,Female,24,   26 279,   26 495,   27 080,   27 936,   28 602,   28 837,   28 860,   28 988,   29 362,   29 765,   30 212,   30 770,   32 285,   33 399,   34 344
826,               United Kingdom,Male,24,   24 337,   24 569,   25 291,   26 305,   26 971,   27 315,   27 349,   27 426,   27 772,   28 167,   28 712,   29 517,   31 175,   32 461,   33 542
925,            Southern Europe,Both sexes combined,,   108 737,   113 366,   117 761,   122 876,   127 475,   133 229,   138 555,   141 884,   143 504,   144 332,   144 847,   149 676,   153 016,   153 065,   152 215
925,            Southern Europe,Female,,   56 036,   58 341,   60 466,   62 999,   65 270,   68 112,   70 787,   72 421,   73 308,   73 866,   74 131,   76 435,   78 262,   78 402,   77 846
925,            Southern Europe,Male,,   52 701,   55 025,   57 295,   59 877,   62 205,   65 117,   67 768,   69 463,   70 196,   70 467,   70 716,   73 241,   74 754,   74 663,   74 369
8,               Albania,Both sexes combined,,   1 263,   1 420,   1 636,   1 896,   2 151,   2 412,   2 683,   2 970,   3 286,   3 113,   3 129,   3 087,   2 948,   2 891,   2 878
8,               Albania,Female,,    615,    690,    795,    922,   1 046,   1 174,   1 305,   1 446,   1 603,   1 579,   1 546,   1 535,   1 463,   1 419,   1 413
8,               Albania,Male,,    648,    730,    841,    974,   1 105,   1 238,   1 377,   1 523,   1 683,   1 534,   1 584,   1 552,   1 485,   1 471,   1 465
20,               Andorra,Both sexes combined,,    6,    9,    13,    19,    24,    31,    36,    45,    55,    64,    65,    79,    84,    78,    77
70,               Bosnia and Herzegovina,Both sexes combined,,   2 661,   2 936,   3 226,   3 536,   3 761,   3 985,   4 180,   4 392,   4 463,   3 829,   3 751,   3 765,   3 705,   3 429,   3 281
70,               Bosnia and Herzegovina,Female,,   1 377,   1 505,   1 643,   1 793,   1 912,   2 024,   2 113,   2 217,   2 253,   1 951,   1 910,   1 916,   1 886,   1 748,   1 674
70,               Bosnia and Herzegovina,Male,,   1 285,   1 431,   1 582,   1 743,   1 849,   1 961,   2 067,   2 175,   2 210,   1 878,   1 842,   1 850,   1 820,   1 681,   1 607
191,               Croatia,Both sexes combined,,   3 850,   4 030,   4 193,   4 329,   4 423,   4 501,   4 598,   4 716,   4 776,   4 617,   4 428,   4 378,   4 328,   4 233,   4 105
191,               Croatia,Female,,   2 016,   2 101,   2 179,   2 239,   2 283,   2 319,   2 371,   2 434,   2 461,   2 384,   2 296,   2 270,   2 244,   2 197,   2 126
191,               Croatia,Male,,   1 834,   1 930,   2 013,   2 090,   2 140,   2 182,   2 227,   2 282,   2 316,   2 233,   2 132,   2 108,   2 085,   2 035,   1 979
292,               Gibraltar,Both sexes combined,,    22,    23,    23,    26,    29,    30,    30,    29,    29,    29,    31,    33,    34,    34,    34
300,               Greece,Both sexes combined,,   7 669,   8 011,   8 274,   8 454,   8 664,   9 014,   9 627,   9 968,   10 226,   10 746,   11 082,   11 225,   10 888,   10 660,   10 423
300,               Greece,Female,,   3 938,   4 106,   4 218,   4 309,   4 404,   4 570,   4 863,   5 025,   5 156,   5 406,   5 574,   5 668,   5 539,   5 427,   5 307
300,               Greece,Male,,   3 731,   3 905,   4 056,   4 145,   4 260,   4 444,   4 764,   4 943,   5 070,   5 339,   5 508,   5 556,   5 349,   5 233,   5 116
336,               Holy See,Both sexes combined,,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1
380,               Italy,Both sexes combined,,   46 599,   48 336,   49 700,   51 677,   53 519,   55 265,   56 349,   56 937,   57 048,   57 174,   56 692,   58 281,   59 325,   60 578,   60 462
380,               Italy,Female,,   23 914,   24 850,   25 538,   26 538,   27 446,   28 350,   28 960,   29 230,   29 316,   29 422,   29 258,   29 985,   30 621,   31 184,   31 024
380,               Italy,Male,,   22 684,   23 486,   24 162,   25 140,   26 073,   26 915,   27 389,   27 707,   27 733,   27 752,   27 435,   28 296,   28 705,   29 394,   29 438
470,               Malta,Both sexes combined,,    312,    314,    313,    322,    321,    322,    331,    346,    362,    377,    394,    405,    414,    434,    442
470,               Malta,Female,,    158,    162,    161,    166,    165,    166,    170,    176,    184,    191,    198,    204,    209,    217,    220
470,               Malta,Male,,    154,    152,    152,    156,    155,    156,    161,    170,    178,    186,    195,    201,    206,    217,    221
499,               Montenegro,Both sexes combined,,    395,    444,    487,    534,    520,    554,    581,    614,    615,    620,    614,    616,    624,    627,    628
499,               Montenegro,Female,,    207,    230,    250,    272,    266,    283,    296,    311,    309,    312,    310,    313,    316,    317,    317
499,               Montenegro,Male,,    188,    214,    237,    262,    254,    271,    285,    303,    306,    308,    303,    303,    308,    310,    311
807,               North Macedonia,Both sexes combined,,   1 254,   1 392,   1 489,   1 592,   1 721,   1 803,   1 924,   1 982,   1 996,   1 983,   2 035,   2 060,   2 071,   2 079,   2 083
807,               North Macedonia,Female,,    625,    689,    735,    786,    848,    888,    949,    981,    992,    988,   1 015,   1 031,   1 036,   1 039,   1 041
807,               North Macedonia,Male,,    630,    703,    753,    806,    873,    915,    975,   1 001,   1 004,    995,   1 019,   1 030,   1 035,   1 040,   1 042
620,               Portugal,Both sexes combined,,   8 417,   8 626,   8 845,   8 862,   8 651,   9 172,   9 751,   9 929,   9 895,   10 091,   10 297,   10 508,   10 596,   10 368,   10 197
620,               Portugal,Female,,   4 371,   4 492,   4 617,   4 636,   4 548,   4 792,   5 063,   5 147,   5 132,   5 230,   5 331,   5 429,   5 525,   5 458,   5 373
620,               Portugal,Male,,   4 046,   4 134,   4 227,   4 226,   4 103,   4 380,   4 688,   4 782,   4 763,   4 861,   4 966,   5 080,   5 071,   4 910,   4 824
674,               San Marino,Both sexes combined,,    13,    14,    15,    18,    19,    20,    21,    23,    24,    26,    27,    29,    31,    33,    34
688,               Serbia,Both sexes combined,25,   6 732,   7 235,   7 557,   7 835,   8 120,   8 497,   8 908,   9 253,   9 518,   9 884,   9 488,   9 194,   8 991,   8 877,   8 737
688,               Serbia,Female,25,   3 462,   3 693,   3 839,   3 967,   4 106,   4 294,   4 504,   4 680,   4 820,   5 014,   4 832,   4 693,   4 585,   4 526,   4 458
688,               Serbia,Male,25,   3 270,   3 542,   3 718,   3 868,   4 014,   4 203,   4 404,   4 574,   4 698,   4 871,   4 656,   4 501,   4 406,   4 351,   4 280
705,               Slovenia,Both sexes combined,,   1 473,   1 527,   1 587,   1 629,   1 670,   1 743,   1 836,   1 945,   2 006,   1 991,   1 988,   1 995,   2 043,   2 071,   2 079
705,               Slovenia,Female,,    769,    797,    827,    849,    861,    898,    949,    999,   1 031,   1 025,   1 016,   1 019,   1 031,   1 042,   1 044
705,               Slovenia,Male,,    704,    730,    760,    780,    808,    844,    887,    947,    975,    966,    972,    975,   1 012,   1 029,   1 035
724,               Spain,Both sexes combined,26,   28 070,   29 048,   30 402,   32 146,   33 884,   35 879,   37 698,   38 734,   39 203,   39 787,   40 825,   44 019,   46 931,   46 672,   46 755
724,               Spain,Female,26,   14 563,   15 004,   15 636,   16 491,   17 350,   18 314,   19 201,   19 726,   19 999,   20 306,   20 784,   22 303,   23 735,   23 756,   23 776
724,               Spain,Male,26,   13 507,   14 045,   14 767,   15 655,   16 534,   17 566,   18 498,   19 008,   19 204,   19 481,   20 041,   21 716,   23 196,   22 916,   22 978
926,            Western Europe,Both sexes combined,,   142 414,   146 796,   152 409,   160 187,   166 028,   169 377,   170 479,   171 850,   175 510,   180 050,   182 339,   185 804,   188 126,   192 084,   196 146
926,            Western Europe,Female,,   75 125,   77 165,   79 860,   83 386,   86 084,   87 619,   88 145,   88 783,   90 332,   92 471,   93 496,   95 163,   96 162,   97 984,   99 772
926,            Western Europe,Male,,   67 289,   69 631,   72 548,   76 801,   79 944,   81 757,   82 334,   83 067,   85 177,   87 579,   88 843,   90 641,   91 965,   94 101,   96 375
40,               Austria,Both sexes combined,,   6 936,   6 953,   7 071,   7 305,   7 516,   7 638,   7 610,   7 615,   7 724,   7 990,   8 069,   8 254,   8 410,   8 679,   9 006
40,               Austria,Female,,   3 716,   3 721,   3 777,   3 889,   3 986,   4 036,   4 009,   3 995,   4 029,   4 134,   4 153,   4 242,   4 311,   4 430,   4 567
40,               Austria,Male,,   3 220,   3 232,   3 294,   3 416,   3 530,   3 602,   3 601,   3 620,   3 695,   3 856,   3 916,   4 012,   4 099,   4 249,   4 440
56,               Belgium,Both sexes combined,,   8 638,   8 887,   9 167,   9 444,   9 632,   9 772,   9 869,   9 917,   10 007,   10 186,   10 282,   10 547,   10 939,   11 288,   11 590
56,               Belgium,Female,,   4 381,   4 511,   4 657,   4 806,   4 911,   4 992,   5 046,   5 069,   5 111,   5 200,   5 247,   5 373,   5 567,   5 739,   5 845
56,               Belgium,Male,,   4 257,   4 376,   4 510,   4 638,   4 721,   4 780,   4 823,   4 847,   4 896,   4 986,   5 035,   5 174,   5 372,   5 549,   5 744
250,               France,Both sexes combined,27,   41 834,   43 411,   45 673,   48 747,   50 764,   52 689,   53 868,   55 255,   56 667,   57 802,   59 015,   61 120,   62 880,   64 453,   65 274
250,               France,Female,27,   21 724,   22 451,   23 519,   25 015,   25 972,   26 889,   27 566,   28 330,   29 090,   29 715,   30 390,   31 530,   32 421,   33 222,   33 684
250,               France,Male,27,   20 110,   20 960,   22 155,   23 732,   24 792,   25 800,   26 302,   26 924,   27 577,   28 087,   28 625,   29 590,   30 459,   31 231,   31 589
276,               Germany,Both sexes combined,,   69 966,   71 537,   73 414,   76 258,   78 578,   78 856,   78 283,   77 692,   79 054,   81 139,   81 401,   81 603,   80 827,   81 787,   83 784
276,               Germany,Female,,   37 682,   38 373,   39 256,   40 362,   41 357,   41 387,   40 960,   40 540,   40 908,   41 796,   41 760,   41 729,   41 208,   41 563,   42 368
276,               Germany,Male,,   32 284,   33 165,   34 158,   35 896,   37 221,   37 469,   37 323,   37 151,   38 146,   39 343,   39 641,   39 873,   39 619,   40 225,   41 416
438,               Liechtenstein,Both sexes combined,,    14,    15,    17,    19,    21,    23,    26,    27,    29,    31,    33,    35,    36,    37,    38
442,               Luxembourg,Both sexes combined,,    296,    305,    315,    330,    340,    354,    364,    367,    382,    408,    436,    458,    508,    567,    626
442,               Luxembourg,Female,,    148,    152,    159,    168,    173,    180,    186,    189,    195,    208,    221,    232,    256,    282,    309
442,               Luxembourg,Male,,    148,    153,    155,    162,    166,    174,    178,    178,    187,    200,    215,    226,    252,    284,    317
492,               Monaco,Both sexes combined,,    20,    20,    22,    23,    23,    25,    27,    29,    29,    31,    32,    34,    36,    38,    39
528,               Netherlands,Both sexes combined,28,   10 042,   10 710,   11 449,   12 248,   13 002,   13 683,   14 148,   14 514,   14 965,   15 468,   15 926,   16 367,   16 683,   16 938,   17 135
528,               Netherlands,Female,28,   5 037,   5 376,   5 748,   6 141,   6 516,   6 863,   7 123,   7 331,   7 563,   7 807,   8 037,   8 251,   8 399,   8 518,   8 598
528,               Netherlands,Male,28,   5 005,   5 334,   5 701,   6 107,   6 486,   6 820,   7 025,   7 183,   7 402,   7 661,   7 889,   8 116,   8 284,   8 420,   8 537
756,               Switzerland,Both sexes combined,,   4 668,   4 957,   5 281,   5 813,   6 151,   6 337,   6 284,   6 435,   6 653,   6 996,   7 144,   7 387,   7 809,   8 297,   8 655
756,               Switzerland,Female,,   2 418,   2 563,   2 723,   2 982,   3 146,   3 247,   3 227,   3 300,   3 405,   3 579,   3 653,   3 771,   3 964,   4 191,   4 361
756,               Switzerland,Male,,   2 250,   2 395,   2 558,   2 830,   3 005,   3 090,   3 057,   3 135,   3 248,   3 417,   3 490,   3 616,   3 845,   4 106,   4 294
918,         Northern America,Both sexes combined,,   172 603,   187 430,   204 649,   219 454,   230 992,   242 251,   254 007,   266 363,   279 785,   294 454,   312 427,   327 287,   343 287,   357 031,   368 870
918,         Northern America,Female,,   86 373,   94 158,   103 074,   110 779,   117 039,   122 917,   129 268,   135 545,   142 516,   149 673,   158 448,   165 708,   173 670,   180 392,   186 289
918,         Northern America,Male,,   86 230,   93 273,   101 575,   108 675,   113 953,   119 335,   124 739,   130 818,   137 269,   144 781,   153 979,   161 579,   169 617,   176 639,   182 581
60,            Bermuda,Both sexes combined,,    37,    41,    45,    49,    53,    55,    58,    60,    62,    63,    65,    66,    65,    64,    62
124,            Canada,Both sexes combined,,   13 733,   15 674,   17 847,   19 628,   21 374,   23 059,   24 417,   25 745,   27 541,   29 164,   30 588,   32 164,   34 148,   36 027,   37 742
124,            Canada,Female,,   6 768,   7 733,   8 823,   9 762,   10 660,   11 522,   12 258,   12 961,   13 885,   14 726,   15 436,   16 219,   17 206,   18 163,   19 010
124,            Canada,Male,,   6 965,   7 941,   9 024,   9 865,   10 715,   11 537,   12 159,   12 783,   13 657,   14 438,   15 152,   15 945,   16 942,   17 864,   18 732
304,            Greenland,Both sexes combined,,    23,    26,    31,    38,    46,    50,    50,    53,    56,    56,    56,    57,    57,    56,    57
666,            Saint Pierre and Miquelon,Both sexes combined,,    5,    5,    5,    5,    6,    6,    6,    6,    6,    6,    6,    6,    6,    6,    6
840,            United States of America,Both sexes combined,29,   158 804,   171 685,   186 721,   199 734,   209 513,   219 081,   229 476,   240 500,   252 120,   265 164,   281 711,   294 994,   309 011,   320 878,   331 003
840,            United States of America,Female,29,   79 571,   86 389,   94 210,   100 970,   106 328,   111 341,   116 955,   122 526,   128 571,   134 885,   142 949,   149 425,   156 401,   162 166,   167 217
840,            United States of America,Male,29,   79 233,   85 297,   92 511,   98 763,   103 186,   107 741,   112 522,   117 974,   123 549,   130 279,   138 762,   145 568,   152 611,   158 712,   163 786
